"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
57.32545,-173.3217,"H-26",61,2021,"07/15/2021 13:16:15",0.383061,0.914227,"Snow Crab","Chionoecetes opilio",68580,120,3.9,9,162,202101,162
58.64277,-172.9658,"L-25",61,2021,"07/14/2021 07:24:29",1.217955,4.263768,"Snow Crab","Chionoecetes opilio",68580,112,3.1,9.9,94,202101,162
58.64012,-173.5922,"L-26",61,2021,"07/14/2021 10:17:45",0.392996,1.297873,"Snow Crab","Chionoecetes opilio",68580,125,3.5,9.5,94,202101,163
57.98912,-173.4816,"J-26",61,2021,"07/16/2021 07:21:23",0.587294,1.915089,"Snow Crab","Chionoecetes opilio",68580,117,3.5,9.2,162,202101,164
58.96788,-173.7068,"M-26",61,2021,"07/14/2021 13:00:31",0.312848,1.566199,"Snow Crab","Chionoecetes opilio",68580,118,3,9.8,94,202101,164
58.31939,-173.5567,"K-26",61,2021,"07/16/2021 09:56:00",0.476063,1.604932,"Snow Crab","Chionoecetes opilio",68580,115,3.4,9.1,162,202101,165
58.97738,-173.0898,"M-25",61,2021,"07/14/2021 16:00:45",0.917574,3.226633,"Snow Crab","Chionoecetes opilio",68580,107,2.7,9.9,94,202101,165
59.31328,-173.1494,"N-25",43,2021,"07/14/2021 18:50:38",1.170739,5.492743,"Snow Crab","Chionoecetes opilio",68580,100,2.3,9.9,94,202101,166
58.65757,-174.2672,"L-27",61,2021,"07/16/2021 16:02:44",0.064589,0.207683,"Snow Crab","Chionoecetes opilio",68580,156,3.6,9.1,162,202101,167
59.31565,-173.7905,"N-26",62,2021,"07/15/2021 07:27:15",0.094614,0.781932,"Snow Crab","Chionoecetes opilio",68580,111,2.6,9.8,94,202101,167
58.99922,-174.3576,"M-27",61,2021,"07/17/2021 07:24:12",0.210112,3.755536,"Snow Crab","Chionoecetes opilio",68580,127,3.1,9.2,162,202101,168
59.30985,-174.4247,"N-27",62,2021,"07/15/2021 10:20:24",0.064996,2.127849,"Snow Crab","Chionoecetes opilio",68580,120,2.9,9.4,94,202101,168
59.00698,-174.9777,"M-28",61,2021,"07/17/2021 09:51:18",0.010595,1.177167,"Snow Crab","Chionoecetes opilio",68580,129,3.2,9.1,162,202101,169
59.65001,-174.4563,"O-27",62,2021,"07/15/2021 13:09:54",4.759863,68.257701,"Snow Crab","Chionoecetes opilio",68580,115,2.5,9.6,94,202101,169
58.75863,-174.9285,"L-28",61,2021,"07/17/2021 12:30:20",0.004152,0.415185,"Snow Crab","Chionoecetes opilio",68580,141,3.3,9.1,162,202101,170
59.9701,-174.5752,"P-27",62,2021,"07/15/2021 15:50:40",2.691345,8.567355,"Snow Crab","Chionoecetes opilio",68580,109,2.1,9.6,94,202101,170
60.30591,-174.6937,"Q-27",62,2021,"07/16/2021 07:16:40",95.107104,1406.428693,"Snow Crab","Chionoecetes opilio",68580,103,1.9,9.3,94,202101,171
60.64384,-174.8195,"R-27",41,2021,"07/16/2021 10:17:38",9.578644,50.098765,"Snow Crab","Chionoecetes opilio",68580,98,1.8,9.2,94,202101,172
60.96936,-174.876,"S-27",82,2021,"07/16/2021 12:59:26",8.289376,38.198916,"Snow Crab","Chionoecetes opilio",68580,92,1.7,9.1,94,202101,173
59.00077,-176.3339,"M-30",61,2021,"07/18/2021 10:46:33",0.432991,6.505025,"Snow Crab","Chionoecetes opilio",68580,135,1.9,9,162,202101,174
61.0209,-175.5374,"S-28",90,2021,"07/16/2021 16:12:45",7.496618,35.008098,"Snow Crab","Chionoecetes opilio",68580,102,1.5,9.3,94,202101,174
58.99809,-176.9147,"M-31",61,2021,"07/18/2021 13:12:10",0.012944,1.617963,"Snow Crab","Chionoecetes opilio",68580,137,2.8,8.8,162,202101,175
60.69381,-175.4619,"R-28",61,2021,"07/16/2021 19:12:59",3.6048,11.760232,"Snow Crab","Chionoecetes opilio",68580,107,1.7,9.3,94,202101,175
58.99811,-177.5379,"M-32",61,2021,"07/18/2021 15:48:29",0.001355,0.193508,"Snow Crab","Chionoecetes opilio",68580,135,2.9,9,162,202101,176
60.35098,-175.385,"Q-28",61,2021,"07/17/2021 07:39:16",7.766911,28.709025,"Snow Crab","Chionoecetes opilio",68580,111,2,9.3,94,202101,176
59.33278,-176.3614,"N-30",61,2021,"07/19/2021 07:28:50",0.041263,1.579436,"Snow Crab","Chionoecetes opilio",68580,135,1.6,9.1,162,202101,177
60.02245,-175.2744,"P-28",61,2021,"07/17/2021 10:45:11",4.319074,22.287338,"Snow Crab","Chionoecetes opilio",68580,117,2.3,9.2,94,202101,177
59.33471,-177.0585,"N-31",61,2021,"07/19/2021 10:24:18",0.034338,0.771637,"Snow Crab","Chionoecetes opilio",68580,148,2.4,8.8,162,202101,178
59.69123,-175.128,"O-28",61,2021,"07/17/2021 13:51:46",11.199723,41.95969,"Snow Crab","Chionoecetes opilio",68580,125,2.8,9.2,94,202101,178
59.34938,-175.09,"N-28",61,2021,"07/17/2021 16:57:17",0.220958,0.967418,"Snow Crab","Chionoecetes opilio",68580,132,3,9.2,94,202101,179
59.65165,-177.1375,"O-31",61,2021,"07/19/2021 12:54:29",0.137439,2.468969,"Snow Crab","Chionoecetes opilio",68580,175,1.8,8.6,162,202101,179
58.97844,-175.7204,"M-29",61,2021,"07/18/2021 07:48:50",0.03096,1.699016,"Snow Crab","Chionoecetes opilio",68580,132,2.1,9.2,94,202101,180
59.66808,-176.563,"O-30",61,2021,"07/19/2021 15:42:02",0.132609,2.085051,"Snow Crab","Chionoecetes opilio",68580,136,1.6,9,162,202101,180
59.30857,-175.7524,"N-29",61,2021,"07/18/2021 10:40:05",0.004789,0.184179,"Snow Crab","Chionoecetes opilio",68580,136,1.8,9.2,94,202101,181
59.97384,-176.7033,"P-30",61,2021,"07/19/2021 18:10:24",0.12087,1.918569,"Snow Crab","Chionoecetes opilio",68580,142,1.9,8.9,162,202101,181
59.63903,-175.8469,"O-29",61,2021,"07/18/2021 13:28:25",0.226291,0.798206,"Snow Crab","Chionoecetes opilio",68580,137,2.3,9.3,94,202101,182
60.00555,-177.9165,"P-32",61,2021,"07/20/2021 07:30:12",0.037999,1.310296,"Snow Crab","Chionoecetes opilio",68580,141,1.9,8.9,162,202101,182
59.9745,-175.9149,"P-29",61,2021,"07/18/2021 16:15:12",12.519524,28.905649,"Snow Crab","Chionoecetes opilio",68580,130,2.5,9.3,94,202101,183
60.00034,-177.2356,"P-31",61,2021,"07/20/2021 10:12:14",0.408608,3.924731,"Snow Crab","Chionoecetes opilio",68580,136,1.9,8.9,162,202101,183
60.31361,-176.0138,"Q-29",61,2021,"07/19/2021 07:37:56",9.300163,83.97896,"Snow Crab","Chionoecetes opilio",68580,121,2.3,9.4,94,202101,184
60.31173,-177.3712,"Q-31",61,2021,"07/20/2021 12:52:39",30.882485,72.86573,"Snow Crab","Chionoecetes opilio",68580,146,1.5,9,162,202101,184
60.32524,-176.7109,"Q-30",61,2021,"07/19/2021 10:47:56",7.055398,18.913248,"Snow Crab","Chionoecetes opilio",68580,136,1.7,9,94,202101,185
60.65396,-177.4953,"R-31",61,2021,"07/20/2021 15:30:04",8.422501,36.706541,"Snow Crab","Chionoecetes opilio",68580,147,1.8,9.2,162,202101,185
60.64364,-176.7933,"R-30",61,2021,"07/19/2021 13:25:27",9.511293,25.97506,"Snow Crab","Chionoecetes opilio",68580,129,1.9,9.4,94,202101,186
60.67043,-178.0946,"R-32",61,2021,"07/20/2021 18:01:54",0.131668,1.236316,"Snow Crab","Chionoecetes opilio",68580,159,2.1,8.8,162,202101,186
60.65295,-176.2033,"R-29",61,2021,"07/19/2021 16:39:45",13.236082,86.688787,"Snow Crab","Chionoecetes opilio",68580,119,1.9,9.4,94,202101,187
60.99712,-177.6638,"S-31",90,2021,"07/21/2021 12:07:44",1.258646,5.742385,"Snow Crab","Chionoecetes opilio",68580,135,1.5,9.4,162,202101,187
60.96495,-176.2634,"S-29",90,2021,"07/19/2021 19:17:36",3.976016,19.988352,"Snow Crab","Chionoecetes opilio",68580,113,1.6,9.4,94,202101,188
60.9998,-177.0016,"S-30",90,2021,"07/21/2021 14:44:46",7.150897,80.090041,"Snow Crab","Chionoecetes opilio",68580,122,1.6,9.6,162,202101,188
61.34065,-175.7481,"T-28",90,2021,"07/20/2021 07:35:00",5.833968,22.251785,"Snow Crab","Chionoecetes opilio",68580,98,1.5,9.2,94,202101,189
61.31605,-176.9702,"T-30",90,2021,"07/21/2021 17:12:43",4.702126,37.819823,"Snow Crab","Chionoecetes opilio",68580,117,1.3,9.5,162,202101,189
61.30722,-175.0207,"T-27",82,2021,"07/20/2021 10:35:53",3.927999,17.267738,"Snow Crab","Chionoecetes opilio",68580,87,1.2,9.2,94,202101,190
61.64331,-175.0828,"U-27",82,2021,"07/20/2021 13:18:13",14.165741,62.505415,"Snow Crab","Chionoecetes opilio",68580,85,0.3,9.1,94,202101,191
61.32219,-176.3127,"T-29",90,2021,"07/22/2021 08:14:11",1.288148,6.201402,"Snow Crab","Chionoecetes opilio",68580,106,1.4,9.5,162,202101,191
61.66818,-174.506,"U-26",82,2021,"07/20/2021 15:54:07",6.510787,32.799415,"Snow Crab","Chionoecetes opilio",68580,77,-0.2,8.7,94,202101,192
61.64726,-176.4549,"U-29",90,2021,"07/22/2021 10:49:44",0.731022,3.661213,"Snow Crab","Chionoecetes opilio",68580,104,1.1,9.3,162,202101,192
61.66501,-175.8452,"U-28",82,2021,"07/22/2021 13:23:37",1.777212,6.194398,"Snow Crab","Chionoecetes opilio",68580,95,0.9,9.3,162,202101,193
62.02863,-174.5005,"V-26",82,2021,"07/21/2021 07:29:12",8.548,64.831477,"Snow Crab","Chionoecetes opilio",68580,73,-0.6,8.6,94,202101,193
61.97328,-173.7647,"V-25",82,2021,"07/21/2021 10:31:37",1.296324,10.934923,"Snow Crab","Chionoecetes opilio",68580,63,-0.3,8.5,94,202101,194
61.98552,-175.8364,"V-28",82,2021,"07/22/2021 15:53:46",4.082867,13.38454,"Snow Crab","Chionoecetes opilio",68580,92,0,9.3,162,202101,194
61.68338,-173.6652,"U-25",82,2021,"07/21/2021 13:33:18",0.705699,5.857261,"Snow Crab","Chionoecetes opilio",68580,69,0.3,8.6,94,202101,195
61.9935,-175.2537,"V-27",82,2021,"07/22/2021 18:21:06",2.592605,14.468533,"Snow Crab","Chionoecetes opilio",68580,82,-0.3,9.4,162,202101,195
61.686,-173.0776,"U-24",81,2021,"07/22/2021 07:31:21",0.823666,14.834142,"Snow Crab","Chionoecetes opilio",68580,66,1.1,8.5,94,202102,1
61.37158,-172.9201,"T-24",81,2021,"07/22/2021 10:15:13",0.290911,2.583224,"Snow Crab","Chionoecetes opilio",68580,68,1.6,8.8,94,202102,2
62.33336,-175.3018,"W-27",81,2021,"07/23/2021 07:33:59",7.392233,78.013217,"Snow Crab","Chionoecetes opilio",68580,79,-0.6,9.2,162,202102,2
61.34965,-172.2251,"T-23",81,2021,"07/23/2021 07:33:40",0.422002,6.205915,"Snow Crab","Chionoecetes opilio",68580,63,0.8,8.8,94,202102,3
62.3255,-174.6206,"W-26",81,2021,"07/23/2021 10:03:12",5.790196,142.019638,"Snow Crab","Chionoecetes opilio",68580,72,-1.5,8.9,162,202102,3
61.33899,-171.5572,"T-22",81,2021,"07/23/2021 10:10:24",0.112111,2.368542,"Snow Crab","Chionoecetes opilio",68580,56,1.5,9.2,94,202102,4
62.64921,-174.6376,"X-26",81,2021,"07/23/2021 12:35:18",5.296791,133.104259,"Snow Crab","Chionoecetes opilio",68580,73,-1.7,8.3,162,202102,4
61.65143,-171.5133,"U-22",81,2021,"07/23/2021 12:57:32",15.562402,803.747702,"Snow Crab","Chionoecetes opilio",68580,54,0.6,8.9,94,202102,5
62.67151,-173.9166,"X-25",81,2021,"07/23/2021 15:28:49",28.066822,1715.878443,"Snow Crab","Chionoecetes opilio",68580,70,-1.7,8.3,162,202102,5
61.66434,-172.2655,"U-23",81,2021,"07/23/2021 15:47:16",7.261321,110.879682,"Snow Crab","Chionoecetes opilio",68580,61,0.5,9.3,94,202102,6
62.32907,-173.8566,"W-25",81,2021,"07/24/2021 07:17:31",44.481087,2975.558742,"Snow Crab","Chionoecetes opilio",68580,64,-1.2,8.4,162,202102,6
61.99142,-173.1373,"V-24",81,2021,"07/24/2021 07:29:50",31.67909,1307.306773,"Snow Crab","Chionoecetes opilio",68580,60,-0.8,8.2,94,202102,7
62.3374,-173.1702,"W-24",81,2021,"07/24/2021 10:03:03",12.214159,750.020067,"Snow Crab","Chionoecetes opilio",68580,59,-1.3,8.6,162,202102,7
62.00324,-172.4304,"V-23",81,2021,"07/24/2021 10:10:54",10.999028,554.289972,"Snow Crab","Chionoecetes opilio",68580,55,-1.2,8.4,94,202102,8
62.65133,-173.1736,"X-24",81,2021,"07/24/2021 12:33:49",10.919154,646.311764,"Snow Crab","Chionoecetes opilio",68580,64,-1.6,8.2,162,202102,8
62.31602,-172.3989,"W-23",81,2021,"07/24/2021 13:01:09",16.358176,919.87786,"Snow Crab","Chionoecetes opilio",68580,53,-1.2,8.5,94,202102,9
62.66675,-172.4679,"X-23",81,2021,"07/24/2021 15:11:27",9.918751,707.900139,"Snow Crab","Chionoecetes opilio",68580,54,-1.3,8.2,162,202102,9
62.67009,-171.84,"X-22",70,2021,"07/24/2021 17:29:20",6.240056,441.732885,"Snow Crab","Chionoecetes opilio",68580,50,-1.2,8.4,162,202102,10
62.34441,-171.7883,"W-22",81,2021,"07/24/2021 15:37:59",8.141411,580.195977,"Snow Crab","Chionoecetes opilio",68580,47,-1.1,8.1,94,202102,10
62.03713,-171.6528,"V-22",70,2021,"07/24/2021 18:35:22",6.604315,389.889107,"Snow Crab","Chionoecetes opilio",68580,51,-1,8.6,94,202102,11
63.00672,-171.7404,"Y-22",70,2021,"07/25/2021 07:23:00",0.145436,9.877848,"Snow Crab","Chionoecetes opilio",68580,54,-1.6,7.7,162,202102,11
61.96982,-171.0834,"V-21",70,2021,"07/25/2021 07:36:11",5.183048,282.388357,"Snow Crab","Chionoecetes opilio",68580,51,-0.6,8.7,94,202102,12
63.00412,-172.5364,"Y-23",81,2021,"07/25/2021 10:12:19",1.194812,38.893367,"Snow Crab","Chionoecetes opilio",68580,61,-1.7,7.8,162,202102,12
61.99482,-170.2827,"V-20",70,2021,"07/25/2021 10:46:25",7.96315,501.623963,"Snow Crab","Chionoecetes opilio",68580,47,-1,8.4,94,202102,13
63.00338,-173.1881,"Y-24",81,2021,"07/25/2021 12:37:05",2.04471,97.843978,"Snow Crab","Chionoecetes opilio",68580,69,-1.7,7.5,162,202102,13
62.29353,-170.2717,"W-20",70,2021,"07/25/2021 13:18:15",7.970944,465.584964,"Snow Crab","Chionoecetes opilio",68580,42,-0.3,8.7,94,202102,14
63.00042,-173.9544,"Y-25",81,2021,"07/25/2021 15:19:48",3.56812,122.70651,"Snow Crab","Chionoecetes opilio",68580,73,-1.7,8,162,202102,14
62.33164,-170.9688,"W-21",70,2021,"07/25/2021 16:17:30",6.414869,417.421111,"Snow Crab","Chionoecetes opilio",68580,43,-0.9,8.5,94,202102,15
63.33936,-173.3844,"ZZ-24",81,2021,"07/26/2021 07:00:49",3.390697,87.95751,"Snow Crab","Chionoecetes opilio",68580,71,-1.6,7.4,162,202102,15
62.6296,-170.9653,"X-21",70,2021,"07/26/2021 07:30:16",20.416316,1285.064426,"Snow Crab","Chionoecetes opilio",68580,45,-1.2,8.3,94,202102,16
63.33366,-172.6521,"ZZ-23",81,2021,"07/26/2021 09:32:13",7.70215,288.159481,"Snow Crab","Chionoecetes opilio",68580,64,-1.1,7.6,162,202102,16
62.99213,-171.1063,"Y-21",70,2021,"07/26/2021 10:25:28",0.075858,5.678014,"Snow Crab","Chionoecetes opilio",68580,47,-1.5,7.5,94,202102,17
63.20622,-171.1728,"ZZ-21",70,2021,"07/26/2021 12:34:09",0.005503,0.917184,"Snow Crab","Chionoecetes opilio",68580,40,-1.4,7.7,94,202102,18
63.24549,-171.9689,"ZZ-22",70,2021,"07/26/2021 13:34:40",1.859258,79.626513,"Snow Crab","Chionoecetes opilio",68580,59,-1.5,7.6,162,202102,18
62.95266,-170.5053,"Y-20",70,2021,"07/26/2021 15:20:09",0.048222,4.822234,"Snow Crab","Chionoecetes opilio",68580,42,-1.4,7.7,94,202102,19
63.52304,-171.9891,"AA-22",70,2021,"07/26/2021 16:03:24",7.140817,435.930544,"Snow Crab","Chionoecetes opilio",68580,36,-1,7.8,162,202102,19
62.68677,-170.3615,"X-20",70,2021,"07/26/2021 17:42:30",0.035475,2.469769,"Snow Crab","Chionoecetes opilio",68580,43,-0.9,8.3,94,202102,20
63.64808,-172.6541,"AA-23",81,2021,"07/26/2021 18:39:16",1.156535,33.068708,"Snow Crab","Chionoecetes opilio",68580,55,-1.5,7.9,162,202102,20
62.6501,-169.6405,"X-19",70,2021,"07/27/2021 07:37:08",26.524281,2061.422516,"Snow Crab","Chionoecetes opilio",68580,40,-0.7,7.6,94,202102,21
62.6458,-168.9102,"X-18",70,2021,"07/27/2021 10:52:08",0.108279,7.640671,"Snow Crab","Chionoecetes opilio",68580,35,0.2,7.3,94,202102,22
64.02263,-171.7908,"BB-22",71,2021,"07/27/2021 09:55:50",0.981348,24.52322,"Snow Crab","Chionoecetes opilio",68580,50,-0.9,8.2,162,202102,22
62.8552,-168.8419,"Y-18",70,2021,"07/27/2021 12:55:57",1.944273,233.106897,"Snow Crab","Chionoecetes opilio",68580,40,-0.2,1.7,94,202102,23
64.05634,-171.3326,"BB-21",71,2021,"07/27/2021 11:56:05",2.546283,135.819109,"Snow Crab","Chionoecetes opilio",68580,33,0.9,7.7,162,202102,23
62.98435,-168.2007,"Y-01",70,2021,"07/27/2021 15:44:03",1.099066,87.311107,"Snow Crab","Chionoecetes opilio",68580,40,0.8,4.1,94,202102,24
64.00664,-170.5521,"BB-20",71,2021,"07/27/2021 14:46:06",12.782979,845.435105,"Snow Crab","Chionoecetes opilio",68580,26,3,7.4,162,202102,24
63.66892,-168.9558,"AA-18",71,2021,"07/28/2021 12:01:59",6.445,417.605542,"Snow Crab","Chionoecetes opilio",68580,36,1.5,6.8,94,202102,25
63.70028,-171.0225,"AA-21",71,2021,"07/27/2021 17:38:01",0.034545,1.656254,"Snow Crab","Chionoecetes opilio",68580,21,6.7,6.7,162,202102,25
63.67344,-169.6631,"AA-19",71,2021,"07/28/2021 15:07:24",0.464327,42.167497,"Snow Crab","Chionoecetes opilio",68580,40,6.7,6.8,94,202102,26
64.24166,-171.084,"CC-21",71,2021,"07/28/2021 13:29:27",5.447174,223.302641,"Snow Crab","Chionoecetes opilio",68580,40,0.3,7.8,162,202102,26
63.97117,-169.758,"BB-19",71,2021,"07/28/2021 17:44:31",14.331111,1052.906943,"Snow Crab","Chionoecetes opilio",68580,35,2.7,7.5,94,202102,27
64.29068,-170.6612,"CC-20",71,2021,"07/28/2021 15:31:39",2.409872,92.120471,"Snow Crab","Chionoecetes opilio",68580,34,0.6,7.9,162,202102,27
63.98995,-169.0842,"BB-18",71,2021,"07/29/2021 07:34:04",2.30964,194.353746,"Snow Crab","Chionoecetes opilio",68580,34,6.4,6.9,94,202102,28
64.30595,-169.8237,"CC-19",71,2021,"07/29/2021 07:14:04",11.716845,633.837808,"Snow Crab","Chionoecetes opilio",68580,39,0.3,5.9,162,202102,28
64.0121,-168.3417,"BB-01",71,2021,"07/29/2021 10:17:11",3.938587,326.263739,"Snow Crab","Chionoecetes opilio",68580,37,0.7,6.6,94,202102,29
64.64579,-169.8947,"DD-19",71,2021,"07/29/2021 09:55:04",21.555484,1114.334833,"Snow Crab","Chionoecetes opilio",68580,47,0.3,0.9,162,202102,29
63.70083,-168.2758,"AA-01",71,2021,"07/29/2021 13:09:46",5.102906,286.970486,"Snow Crab","Chionoecetes opilio",68580,33,0.9,6.2,94,202102,30
64.64771,-170.6413,"DD-20",71,2021,"07/29/2021 12:35:19",24.869929,957.707759,"Snow Crab","Chionoecetes opilio",68580,48,0.8,0.9,162,202102,30
63.38473,-168.2898,"ZZ-01",71,2021,"07/29/2021 15:57:47",7.373995,557.93494,"Snow Crab","Chionoecetes opilio",68580,29,0.4,3.6,94,202102,31
64.99945,-169.9694,"EE-19",71,2021,"07/29/2021 16:59:35",1.94557,62.845999,"Snow Crab","Chionoecetes opilio",68580,49,0.9,0.4,162,202102,32
63.31423,-167.5675,"ZZ-02",71,2021,"07/30/2021 07:34:16",0.047527,3.198957,"Snow Crab","Chionoecetes opilio",68580,35,2.1,5.1,94,202102,32
63.64793,-167.532,"AA-02",71,2021,"07/30/2021 10:15:27",0.055498,5.003901,"Snow Crab","Chionoecetes opilio",68580,29,3.3,3.8,94,202102,33
65.26033,-168.9236,"FF-18",71,2021,"07/30/2021 07:18:04",1.110675,26.450165,"Snow Crab","Chionoecetes opilio",68580,52,2.2,7.6,162,202102,33
64.01642,-167.5622,"BB-02",71,2021,"07/30/2021 13:21:39",7.640338,713.41888,"Snow Crab","Chionoecetes opilio",68580,35,3.5,4.7,94,202102,34
65.02319,-169.0742,"EE-18",71,2021,"07/30/2021 09:58:22",1.396259,29.815712,"Snow Crab","Chionoecetes opilio",68580,49,1.3,1.6,162,202102,34
64.32496,-165.9937,"CC-04",71,2021,"08/02/2021 09:14:43",0.043841,3.515567,"Snow Crab","Chionoecetes opilio",68580,23,9.3,9.3,94,202102,35
64.66633,-169.134,"DD-18",71,2021,"07/30/2021 12:55:17",20.586352,1271.597323,"Snow Crab","Chionoecetes opilio",68580,44,-0.1,2.2,162,202102,35
64.01469,-166.0591,"BB-04",71,2021,"08/02/2021 12:41:14",0.004638,0.695642,"Snow Crab","Chionoecetes opilio",68580,23,8.3,9.6,94,202102,36
64.34471,-169.0816,"CC-18",71,2021,"07/30/2021 15:28:22",6.761888,496.550722,"Snow Crab","Chionoecetes opilio",68580,39,0.3,7.4,162,202102,36
64.32005,-168.3448,"CC-01",71,2021,"07/31/2021 07:18:26",0.719304,35.533376,"Snow Crab","Chionoecetes opilio",68580,40,0.7,7.5,162,202102,37
64.64174,-168.3264,"DD-01",71,2021,"07/31/2021 09:44:26",0.996732,80.409911,"Snow Crab","Chionoecetes opilio",68580,39,1.6,7.2,162,202102,38
64.98236,-168.3442,"EE-01",71,2021,"07/31/2021 12:18:21",0.325061,28.346765,"Snow Crab","Chionoecetes opilio",68580,44,3.4,7,162,202102,39
65.31198,-168.3582,"FF-01",71,2021,"07/31/2021 14:57:52",2.622514,219.57549,"Snow Crab","Chionoecetes opilio",68580,53,4.9,5.6,162,202102,40
64.3205,-167.5777,"CC-02",71,2021,"08/01/2021 07:18:28",0.175142,16.787607,"Snow Crab","Chionoecetes opilio",68580,31,6.3,7.4,162,202102,41
64.64507,-167.6019,"DD-02",71,2021,"08/01/2021 09:41:25",0.067374,6.835059,"Snow Crab","Chionoecetes opilio",68580,31,7.4,7.6,162,202102,42
65.2775,-167.8918,"FF-02",71,2021,"08/01/2021 14:47:51",0.22923,23.56115,"Snow Crab","Chionoecetes opilio",68580,34,8.4,9.5,162,202102,44
64.68669,-166.8545,"DD-03",71,2021,"08/05/2021 07:28:51",0.00117,1.170007,"Snow Crab","Chionoecetes opilio",68580,26,10.1,10,162,202102,45
64.01449,-166.8227,"BB-03",71,2021,"08/05/2021 12:41:43",0.687516,76.182257,"Snow Crab","Chionoecetes opilio",68580,33,3.2,6.8,162,202102,47
63.69164,-166.7912,"AA-03",71,2021,"08/05/2021 15:07:45",0.036788,5.026994,"Snow Crab","Chionoecetes opilio",68580,30,4.6,5.6,162,202102,48
63.67013,-166.1382,"AA-04",71,2021,"08/05/2021 17:28:29",0.005856,0.67573,"Snow Crab","Chionoecetes opilio",68580,27,7.5,8.5,162,202102,49
63.66105,-165.3449,"AA-05",71,2021,"08/06/2021 07:12:27",0.065541,3.641156,"Snow Crab","Chionoecetes opilio",68580,19,10.6,10.8,162,202102,50
64.00063,-164.5979,"BB-06",71,2021,"08/07/2021 07:10:44",0.041063,3.158716,"Snow Crab","Chionoecetes opilio",68580,20,11.1,11.2,162,202102,54
61.33352,-169.3989,"T-19",70,2021,"08/16/2021 08:00:29",0.028049,2.940583,"Snow Crab","Chionoecetes opilio",68580,41,7.6,8.6,94,202102,56
61.00399,-169.4505,"S-19",70,2021,"08/16/2021 10:56:11",0.007997,0.666423,"Snow Crab","Chionoecetes opilio",68580,41,7.8,8.4,94,202102,57
63.33383,-166.6958,"ZZ-03",71,2021,"08/10/2021 12:17:52",0.005177,0.900357,"Snow Crab","Chionoecetes opilio",68580,27,8.2,8.1,162,202102,69
62.64649,-168.2135,"X-01",70,2021,"08/11/2021 07:27:49",0.002328,0.698254,"Snow Crab","Chionoecetes opilio",68580,35,1,8.1,162,202102,72
62.66538,-167.5115,"X-02",70,2021,"08/11/2021 10:02:39",0.055375,6.581512,"Snow Crab","Chionoecetes opilio",68580,28,3,8.4,162,202102,73
62.3523,-168.1407,"W-01",70,2021,"08/12/2021 07:34:37",0.027893,3.570326,"Snow Crab","Chionoecetes opilio",68580,31,3.3,8.7,162,202102,78
62.32918,-168.8473,"W-18",70,2021,"08/12/2021 10:05:22",13.430032,1296.431242,"Snow Crab","Chionoecetes opilio",68580,35,1.3,8.8,162,202102,79
62.33093,-169.5885,"W-19",70,2021,"08/12/2021 13:40:10",0.747575,60.730565,"Snow Crab","Chionoecetes opilio",68580,37,-0.3,8.4,162,202102,80
62.03037,-169.5538,"V-19",70,2021,"08/12/2021 16:01:53",0.033333,2.7972,"Snow Crab","Chionoecetes opilio",68580,42,1.8,8.8,162,202102,81
61.99472,-168.8257,"V-18",70,2021,"08/13/2021 07:41:30",0.029939,4.444057,"Snow Crab","Chionoecetes opilio",68580,36,3.8,8.7,162,202102,82
62.00931,-168.1506,"V-01",70,2021,"08/13/2021 10:14:00",0.002619,0.436567,"Snow Crab","Chionoecetes opilio",68580,28,8.4,8.5,162,202102,83
61.66627,-168.7623,"U-18",70,2021,"08/13/2021 15:27:36",0.007499,1.136152,"Snow Crab","Chionoecetes opilio",68580,36,7.5,8.4,162,202102,85
61.66712,-169.4411,"U-19",70,2021,"08/13/2021 17:57:13",0.003502,0.466899,"Snow Crab","Chionoecetes opilio",68580,41,5.1,8.7,162,202102,86
61.66996,-170.185,"U-20",70,2021,"08/15/2021 07:54:39",0.062849,2.642296,"Snow Crab","Chionoecetes opilio",68580,47,3.2,8.7,162,202102,87
61.66868,-170.9047,"U-21",81,2021,"08/15/2021 10:34:03",19.416663,691.635349,"Snow Crab","Chionoecetes opilio",68580,50,2,8.4,162,202102,88
61.34463,-170.8639,"T-21",81,2021,"08/15/2021 13:19:41",0.106109,3.543517,"Snow Crab","Chionoecetes opilio",68580,50,2.7,8.8,162,202102,89
61.33581,-170.2015,"T-20",70,2021,"08/15/2021 15:44:03",0.050574,0.972577,"Snow Crab","Chionoecetes opilio",68580,48,4.3,8.7,162,202102,90
61.01249,-170.8051,"S-21",81,2021,"08/16/2021 08:03:04",0.063049,0.600468,"Snow Crab","Chionoecetes opilio",68580,54,3.5,9.3,162,202102,92
60.68356,-170.774,"R-21",81,2021,"08/16/2021 10:37:35",0.131135,1.153679,"Snow Crab","Chionoecetes opilio",68580,59,3.6,9.7,162,202102,93
60.66973,-170.081,"R-20",70,2021,"08/16/2021 13:16:32",0.008749,0.406951,"Snow Crab","Chionoecetes opilio",68580,50,4.5,9.5,162,202102,94
60.67208,-169.3967,"R-19",70,2021,"08/16/2021 15:42:08",0.009035,0.4107,"Snow Crab","Chionoecetes opilio",68580,43,7.7,8.9,162,202102,95
