"LATITUDE","LONGITUDE","STATION","STRATUM","YEAR","DATETIME","WTCPUE","NUMCPUE","COMMON","SCIENTIFIC","SID","BOT_DEPTH","BOT_TEMP","SURF_TEMP","VESSEL","CRUISE","HAUL"
59.68336,-169.2701,"O-19",20,2019,"07/05/2019 09:46:59",1.741873,1.290754,"Red King Crab","Paralithodes camtschaticus",69322,48,4.1,8.3,94,201901,125
59.36072,-169.2305,"N-19",20,2019,"07/05/2019 12:18:38",0.431788,0.215034,"Red King Crab","Paralithodes camtschaticus",69322,50,4.1,8.5,94,201901,126
59.02694,-169.1629,"M-19",41,2019,"07/05/2019 14:49:05",0.965894,0.66644,"Red King Crab","Paralithodes camtschaticus",69322,54,4.4,8.9,94,201901,127
59.98522,-169.9624,"P-20",41,2019,"07/06/2019 14:50:34",0.996325,0.657496,"Red King Crab","Paralithodes camtschaticus",69322,54,3.1,8.4,94,201901,131
59.66747,-171.9061,"O-23",43,2019,"07/17/2019 10:26:09",0.258879,0.193482,"Red King Crab","Paralithodes camtschaticus",69322,78,2.6,10.9,94,201901,160
64.34148,-165.3457,"CC-05",71,2019,"08/04/2019 11:09:59",1.739676,2.511805,"Red King Crab","Paralithodes camtschaticus",69322,25,12.7,12.9,94,201902,10
64.02649,-165.3183,"BB-05",71,2019,"08/04/2019 13:51:38",2.366864,8.104067,"Red King Crab","Paralithodes camtschaticus",69322,18,12.7,13.2,94,201902,11
64.33135,-166.0155,"CC-04",71,2019,"08/04/2019 10:25:47",1.43475,2.369708,"Red King Crab","Paralithodes camtschaticus",69322,23,12.3,12.4,162,201902,11
64.00193,-164.5775,"BB-06",71,2019,"08/04/2019 17:01:35",1.423593,5.931639,"Red King Crab","Paralithodes camtschaticus",69322,19,13.2,13.6,94,201902,12
64.32683,-166.8267,"CC-03",71,2019,"08/04/2019 13:24:15",2.35781,13.220064,"Red King Crab","Paralithodes camtschaticus",69322,30,11.2,12.2,162,201902,12
64.32562,-164.5614,"CC-06",71,2019,"08/05/2019 07:47:58",0.152003,0.705895,"Red King Crab","Paralithodes camtschaticus",69322,16,12.7,12.9,94,201902,14
64.66144,-167.6025,"DD-02",71,2019,"08/05/2019 07:44:19",0.959482,1.921847,"Red King Crab","Paralithodes camtschaticus",69322,30,8.5,8.8,162,201902,14
64.99464,-167.633,"EE-02",71,2019,"08/05/2019 10:24:23",0.006269,0.241114,"Red King Crab","Paralithodes camtschaticus",69322,34,9.9,10.8,162,201902,15
64.01394,-163.7694,"BB-07",71,2019,"08/05/2019 13:01:59",0.352794,1.638363,"Red King Crab","Paralithodes camtschaticus",69322,20,10.5,12.6,94,201902,16
65.29108,-167.6587,"FF-02",71,2019,"08/05/2019 12:45:42",0.083641,0.244564,"Red King Crab","Paralithodes camtschaticus",69322,38,9.6,10.3,162,201902,16
65.33323,-168.3589,"FF-01",71,2019,"08/05/2019 15:06:44",0.181297,0.220021,"Red King Crab","Paralithodes camtschaticus",69322,53,3.9,10.6,162,201902,17
63.99902,-162.2859,"BB-09",71,2019,"08/06/2019 17:45:23",0.71217,1.678516,"Red King Crab","Paralithodes camtschaticus",69322,18,13,14.5,94,201902,23
64.32765,-167.6315,"CC-02",71,2019,"08/07/2019 09:45:00",1.822263,3.066922,"Red King Crab","Paralithodes camtschaticus",69322,31,5.5,8.6,162,201902,24
63.66492,-165.2796,"AA-05",71,2019,"08/07/2019 16:17:14",0.148209,0.736136,"Red King Crab","Paralithodes camtschaticus",69322,18,12,13.4,94,201902,29
63.33477,-166.0096,"ZZ-04",71,2019,"08/08/2019 09:40:01",0.38986,1.550581,"Red King Crab","Paralithodes camtschaticus",69322,24,10.4,11.6,94,201902,31
62.98615,-167.4857,"Y-02",70,2019,"08/10/2019 15:21:28",0.615198,0.225347,"Red King Crab","Paralithodes camtschaticus",69322,34,3.9,8.6,94,201902,44
64.01062,-166.8106,"BB-03",71,2019,"08/11/2019 08:22:46",1.34017,3.597772,"Red King Crab","Paralithodes camtschaticus",69322,32,5.1,8.1,94,201902,47
63.678,-166.7894,"AA-03",71,2019,"08/11/2019 10:55:34",1.736028,5.532981,"Red King Crab","Paralithodes camtschaticus",69322,30,5.7,9,94,201902,48
63.66075,-166.0612,"AA-04",71,2019,"08/11/2019 13:41:32",0.867322,2.774406,"Red King Crab","Paralithodes camtschaticus",69322,27,10.2,11.9,94,201902,49
63.99075,-166.0542,"BB-04",71,2019,"08/11/2019 16:07:50",0.935519,2.653612,"Red King Crab","Paralithodes camtschaticus",69322,24,10.2,11.8,94,201902,50
61.33962,-169.4601,"T-19",70,2019,"08/19/2019 08:08:39",0.239648,0.251731,"Red King Crab","Paralithodes camtschaticus",69322,40,8.7,11.5,162,201902,71
60.67605,-169.3457,"R-19",70,2019,"08/20/2019 10:36:16",0.621459,0.700367,"Red King Crab","Paralithodes camtschaticus",69322,42,7.5,11.3,94,201902,81
56.65758,-160.3635,"F-13",31,2021,"06/01/2021 07:14:05",1.355547,0.77905,"Red King Crab","Paralithodes camtschaticus",69322,61,4.1,5.8,162,202101,2
56.66721,-159.78,"F-14",10,2021,"05/31/2021 07:07:47",1.592774,1.221452,"Red King Crab","Paralithodes camtschaticus",69322,37,5.3,5.2,94,202101,3
56.97637,-160.3495,"G-13",31,2021,"06/01/2021 12:17:52",3.21127,2.152326,"Red King Crab","Paralithodes camtschaticus",69322,63,4.3,5.8,162,202101,3
56.9808,-159.6926,"G-14",10,2021,"05/31/2021 10:25:30",2.005815,1.691651,"Red King Crab","Paralithodes camtschaticus",69322,55,4.9,5.1,94,202101,4
57.31153,-160.304,"H-13",31,2021,"06/01/2021 15:20:14",3.981945,2.870609,"Red King Crab","Paralithodes camtschaticus",69322,63,4.5,4.7,162,202101,4
57.31785,-159.6626,"H-14",10,2021,"06/02/2021 07:04:25",1.611422,0.8118,"Red King Crab","Paralithodes camtschaticus",69322,58,4.7,4.8,162,202101,5
57.31992,-159.0614,"H-15",10,2021,"05/31/2021 16:45:02",0.887713,0.693165,"Red King Crab","Paralithodes camtschaticus",69322,50,4.5,4.9,94,202101,6
57.63748,-159.6274,"I-14",10,2021,"06/02/2021 09:37:22",4.11009,2.165485,"Red King Crab","Paralithodes camtschaticus",69322,52,4.5,4.5,162,202101,6
57.65493,-160.2535,"I-13",31,2021,"06/02/2021 12:05:29",4.060026,3.770922,"Red King Crab","Paralithodes camtschaticus",69322,55,4.4,4.7,162,202101,7
58.00056,-160.2031,"J-13",10,2021,"06/02/2021 16:04:14",3.246219,2.26289,"Red King Crab","Paralithodes camtschaticus",69322,50,3.7,3.6,162,202101,9
57.98276,-158.3234,"J-16",10,2021,"06/01/2021 12:54:17",0.053588,0.93196,"Red King Crab","Paralithodes camtschaticus",69322,35,5.4,5.4,94,202101,9
58.01048,-160.8375,"J-12",10,2021,"06/03/2021 06:57:21",0.861462,1.94901,"Red King Crab","Paralithodes camtschaticus",69322,45,3.7,4.1,162,202101,10
57.70215,-159.0094,"I-15",10,2021,"06/01/2021 18:07:11",1.367086,2.159694,"Red King Crab","Paralithodes camtschaticus",69322,46,4.4,4.6,94,202101,11
57.68222,-160.8845,"I-12",31,2021,"06/03/2021 09:31:52",4.666838,4.440763,"Red King Crab","Paralithodes camtschaticus",69322,57,4.3,6,162,202101,11
57.98095,-159.5823,"J-14",10,2021,"06/02/2021 07:01:49",2.399226,1.414082,"Red King Crab","Paralithodes camtschaticus",69322,43,4.4,4.7,94,202101,12
57.33256,-160.9334,"H-12",31,2021,"06/03/2021 12:07:48",4.333355,3.109134,"Red King Crab","Paralithodes camtschaticus",69322,63,4.1,7,162,202101,12
58.31254,-159.5245,"K-14",10,2021,"06/02/2021 09:32:47",0.040221,0.243762,"Red King Crab","Paralithodes camtschaticus",69322,27,4.9,5.9,94,202101,13
57.0082,-160.9532,"G-12",31,2021,"06/03/2021 14:36:37",1.930616,1.42556,"Red King Crab","Paralithodes camtschaticus",69322,63,4,7.5,162,202101,13
58.28994,-159.975,"K-13",10,2021,"06/02/2021 12:08:35",0.09066,0.229519,"Red King Crab","Paralithodes camtschaticus",69322,41,4.1,4.4,94,202101,14
56.68398,-160.9843,"F-12",31,2021,"06/03/2021 17:10:11",5.650441,8.405954,"Red King Crab","Paralithodes camtschaticus",69322,69,3.9,7.4,162,202101,14
56.34003,-160.9686,"E-12",10,2021,"06/04/2021 07:08:36",0.281999,0.427272,"Red King Crab","Paralithodes camtschaticus",69322,55,4.8,6.1,162,202101,15
58.22997,-161.5486,"K-11",10,2021,"06/03/2021 07:01:42",0.9086,1.405051,"Red King Crab","Paralithodes camtschaticus",69322,40,4.7,5.1,94,202101,16
56.34023,-161.6264,"E-11",10,2021,"06/04/2021 11:46:56",2.981922,1.844488,"Red King Crab","Paralithodes camtschaticus",69322,64,4.3,6.7,162,202101,17
58.02147,-161.4973,"J-11",10,2021,"06/03/2021 09:53:47",9.348725,6.735727,"Red King Crab","Paralithodes camtschaticus",69322,54,3.8,4.3,94,202101,17
56.32219,-162.1921,"E-10",31,2021,"06/04/2021 14:30:13",2.299027,0.9646,"Red King Crab","Paralithodes camtschaticus",69322,76,4,7.1,162,202101,18
57.69411,-161.5022,"I-11",10,2021,"06/03/2021 13:11:46",11.661677,9.643442,"Red King Crab","Paralithodes camtschaticus",69322,53,4.1,5.7,94,202101,19
56.01181,-162.2272,"D-10",31,2021,"06/04/2021 17:14:16",3.612851,1.883219,"Red King Crab","Paralithodes camtschaticus",69322,72,4.1,7,162,202101,19
55.65292,-162.8337,"C-09",10,2021,"06/05/2021 07:07:30",0.5424,0.204679,"Red King Crab","Paralithodes camtschaticus",69322,53,5.7,6.8,162,202101,20
57.35824,-161.5485,"H-11",31,2021,"06/03/2021 15:59:43",6.339499,4.231975,"Red King Crab","Paralithodes camtschaticus",69322,56,3.9,7,94,202101,20
57.02165,-161.5585,"G-11",31,2021,"06/03/2021 18:49:38",5.474656,6.12182,"Red King Crab","Paralithodes camtschaticus",69322,69,3.9,7.6,94,202101,21
56.3186,-162.8017,"E-09",31,2021,"06/05/2021 12:52:50",0.332363,0.195278,"Red King Crab","Paralithodes camtschaticus",69322,78,3.5,6.6,162,202101,22
56.66963,-161.5357,"F-11",31,2021,"06/04/2021 07:06:52",3.245192,1.53292,"Red King Crab","Paralithodes camtschaticus",69322,91,3.7,7.1,94,202101,22
56.65272,-162.1855,"F-10",31,2021,"06/04/2021 09:54:50",0.799659,0.439373,"Red King Crab","Paralithodes camtschaticus",69322,72,3.6,7.1,94,202101,23
56.96768,-162.7866,"G-09",31,2021,"06/05/2021 17:55:53",3.546484,1.604744,"Red King Crab","Paralithodes camtschaticus",69322,62,3.8,6.8,162,202101,24
56.97842,-162.1666,"G-10",31,2021,"06/04/2021 12:32:03",5.636962,3.851622,"Red King Crab","Paralithodes camtschaticus",69322,61,4.6,6.7,94,202101,24
57.32417,-162.7791,"H-09",10,2021,"06/06/2021 07:05:51",15.6201,8.59822,"Red King Crab","Paralithodes camtschaticus",69322,50,4.2,4.7,162,202101,25
57.30523,-162.1508,"H-10",10,2021,"06/04/2021 15:11:24",2.860988,1.385467,"Red King Crab","Paralithodes camtschaticus",69322,51,4.9,5.8,94,202101,25
57.65184,-162.7585,"I-09",10,2021,"06/06/2021 09:48:59",6.139061,2.999541,"Red King Crab","Paralithodes camtschaticus",69322,44,4.2,4.4,162,202101,26
57.64317,-162.1312,"I-10",10,2021,"06/04/2021 17:49:29",5.007755,3.139658,"Red King Crab","Paralithodes camtschaticus",69322,46,4.2,5,94,202101,26
57.97855,-162.752,"J-09",10,2021,"06/06/2021 12:34:45",2.104616,1.35907,"Red King Crab","Paralithodes camtschaticus",69322,41,3.9,4.1,162,202101,27
57.98311,-162.0849,"J-10",10,2021,"06/05/2021 06:59:56",0.616128,0.229899,"Red King Crab","Paralithodes camtschaticus",69322,38,3.9,4,94,202101,27
58.0036,-163.3837,"J-08",10,2021,"06/06/2021 15:28:47",2.235284,1.374955,"Red King Crab","Paralithodes camtschaticus",69322,44,3.9,4.1,162,202101,28
58.31392,-162.0328,"K-10",10,2021,"06/05/2021 09:48:02",0.974159,0.875648,"Red King Crab","Paralithodes camtschaticus",69322,47,4.2,4.5,94,202101,28
57.68356,-163.38,"I-08",10,2021,"06/07/2021 07:04:21",4.427404,1.858518,"Red King Crab","Paralithodes camtschaticus",69322,47,4,4,162,202101,29
58.31992,-162.7114,"K-09",10,2021,"06/05/2021 12:40:35",3.016667,1.643321,"Red King Crab","Paralithodes camtschaticus",69322,32,4.2,4.2,94,202101,29
57.339,-163.3965,"H-08",10,2021,"06/07/2021 09:59:05",1.548619,0.857961,"Red King Crab","Paralithodes camtschaticus",69322,54,4.2,4.8,162,202101,30
58.64693,-162.6991,"L-09",10,2021,"06/05/2021 15:15:54",1.098009,0.478019,"Red King Crab","Paralithodes camtschaticus",69322,23,4.2,4.3,94,202101,30
59.00566,-163.3406,"M-08",10,2021,"06/06/2021 06:58:12",0.221968,0.21977,"Red King Crab","Paralithodes camtschaticus",69322,23,4.3,4.2,94,202101,31
57.00833,-163.3971,"G-08",31,2021,"06/07/2021 12:47:02",1.693418,0.828077,"Red King Crab","Paralithodes camtschaticus",69322,65,3.1,6.6,162,202101,31
58.34034,-163.3512,"K-08",10,2021,"06/06/2021 12:27:05",1.392826,0.664305,"Red King Crab","Paralithodes camtschaticus",69322,37,3.6,3.6,94,202101,33
58.33746,-163.9893,"K-07",10,2021,"06/06/2021 15:14:02",1.189854,0.659808,"Red King Crab","Paralithodes camtschaticus",69322,41,3.2,3.3,94,202101,34
57.68056,-163.9592,"I-07",10,2021,"06/07/2021 07:02:17",0.228831,0.211881,"Red King Crab","Paralithodes camtschaticus",69322,51,4,4.5,94,202101,36
55.34662,-163.4174,"B-08",31,2021,"06/09/2021 07:07:30",0.057485,0.228114,"Red King Crab","Paralithodes camtschaticus",69322,54,6.2,6.5,162,202101,36
57.34393,-163.9873,"H-07",31,2021,"06/07/2021 10:04:25",1.353881,0.417865,"Red King Crab","Paralithodes camtschaticus",69322,62,3,6.1,94,202101,37
57.02231,-164.0282,"G-07",31,2021,"06/07/2021 12:52:26",0.526533,0.213517,"Red King Crab","Paralithodes camtschaticus",69322,67,3,6.3,94,202101,38
56.98178,-165.2255,"G-05",31,2021,"06/11/2021 14:51:15",0.743406,0.214857,"Red King Crab","Paralithodes camtschaticus",69322,70,2.6,5.8,162,202101,48
57.64288,-164.6015,"I-06",10,2021,"06/10/2021 07:00:14",0.641955,0.215566,"Red King Crab","Paralithodes camtschaticus",69322,54,3.7,4.7,94,202101,49
57.97226,-164.6141,"J-06",10,2021,"06/10/2021 09:36:47",2.499172,1.330526,"Red King Crab","Paralithodes camtschaticus",69322,46,3.9,4.1,94,202101,50
58.00056,-165.2513,"J-05",10,2021,"06/12/2021 09:37:35",1.979923,0.889853,"Red King Crab","Paralithodes camtschaticus",69322,50,3.7,4.7,162,202101,51
58.29758,-164.6305,"K-06",10,2021,"06/10/2021 12:14:43",2.637262,1.298078,"Red King Crab","Paralithodes camtschaticus",69322,44,3.4,3.7,94,202101,51
58.31802,-165.2893,"K-05",10,2021,"06/12/2021 12:15:26",0.32135,0.211832,"Red King Crab","Paralithodes camtschaticus",69322,46,3.6,4.1,162,202101,52
58.63163,-164.662,"L-06",10,2021,"06/10/2021 14:56:19",1.220891,0.720431,"Red King Crab","Paralithodes camtschaticus",69322,38,3.5,3.6,94,202101,52
58.64619,-165.286,"L-05",10,2021,"06/12/2021 14:56:15",1.033182,0.723517,"Red King Crab","Paralithodes camtschaticus",69322,41,3.5,3.7,162,202101,53
58.6465,-164.0381,"L-07",10,2021,"06/10/2021 17:55:01",1.943857,0.937703,"Red King Crab","Paralithodes camtschaticus",69322,35,3.8,4.2,94,202101,53
58.97229,-165.3011,"M-05",10,2021,"06/12/2021 17:31:20",0.465601,0.460535,"Red King Crab","Paralithodes camtschaticus",69322,28,3.8,3.9,162,202101,54
59.00485,-164.7172,"M-06",10,2021,"06/11/2021 06:57:40",1.240284,0.937125,"Red King Crab","Paralithodes camtschaticus",69322,28,4.1,4.1,94,202101,54
59.01318,-165.9442,"M-04",20,2021,"06/13/2021 07:07:02",0.908515,0.92235,"Red King Crab","Paralithodes camtschaticus",69322,30,3.7,3.7,162,202101,55
58.68777,-165.9348,"L-04",10,2021,"06/13/2021 09:38:32",2.052921,1.710767,"Red King Crab","Paralithodes camtschaticus",69322,37,3.6,3.6,162,202101,56
58.34977,-165.9197,"K-04",10,2021,"06/13/2021 12:20:10",0.932793,0.659062,"Red King Crab","Paralithodes camtschaticus",69322,45,3.8,4.5,162,202101,57
58.00637,-165.9086,"J-04",10,2021,"06/13/2021 15:01:56",0.221707,0.223721,"Red King Crab","Paralithodes camtschaticus",69322,56,3,4.9,162,202101,58
57.66072,-166.4836,"I-03",31,2021,"06/14/2021 12:10:16",0.695794,0.214156,"Red King Crab","Paralithodes camtschaticus",69322,67,3.2,5.7,162,202101,59
59.66568,-166.5729,"O-03",20,2021,"06/12/2021 12:31:32",0.335114,0.431292,"Red King Crab","Paralithodes camtschaticus",69322,29,3.7,3.8,94,202101,61
59.38012,-166.6214,"N-03",20,2021,"06/13/2021 06:57:41",0.030983,0.221306,"Red King Crab","Paralithodes camtschaticus",69322,27,3.3,3.3,94,202101,62
59.02736,-166.5848,"M-03",20,2021,"06/13/2021 09:46:25",3.119932,3.596463,"Red King Crab","Paralithodes camtschaticus",69322,34,3.6,3.6,94,202101,63
58.68973,-166.561,"L-03",20,2021,"06/13/2021 12:33:20",2.816369,3.257173,"Red King Crab","Paralithodes camtschaticus",69322,42,3.7,4,94,202101,64
58.35787,-166.5548,"K-03",10,2021,"06/13/2021 15:13:33",0.510973,0.813004,"Red King Crab","Paralithodes camtschaticus",69322,47,3.5,4,94,202101,65
58.30365,-167.1901,"K-02",20,2021,"06/21/2021 09:44:36",0.401584,0.220167,"Red King Crab","Paralithodes camtschaticus",69322,53,3.1,7.6,94,202101,86
58.31946,-167.8218,"K-01",41,2021,"06/21/2021 12:24:31",20.823461,8.751192,"Red King Crab","Paralithodes camtschaticus",69322,60,3.2,7.8,94,202101,87
58.6548,-167.8979,"L-01",20,2021,"06/21/2021 15:21:16",0.738173,0.431176,"Red King Crab","Paralithodes camtschaticus",69322,47,3.7,6.8,94,202101,88
58.97706,-168.5316,"M-18",20,2021,"06/23/2021 09:42:09",0.093336,0.239938,"Red King Crab","Paralithodes camtschaticus",69322,47,3.6,6.7,162,202101,88
58.64994,-167.2272,"L-02",20,2021,"06/21/2021 18:14:53",6.470216,8.484065,"Red King Crab","Paralithodes camtschaticus",69322,44,3.8,7.6,94,202101,89
59.30949,-168.5776,"N-18",20,2021,"06/23/2021 12:22:47",1.407017,1.001436,"Red King Crab","Paralithodes camtschaticus",69322,42,3.9,6.4,162,202101,89
58.9783,-167.2101,"M-02",20,2021,"06/22/2021 06:58:35",0.376567,0.489048,"Red King Crab","Paralithodes camtschaticus",69322,40,4.2,7.4,94,202101,90
59.63102,-168.6215,"O-18",20,2021,"06/23/2021 14:54:31",0.914673,0.727856,"Red King Crab","Paralithodes camtschaticus",69322,39,3.7,6,162,202101,90
58.97753,-167.8827,"M-01",20,2021,"06/22/2021 09:47:16",0.780298,0.87674,"Red King Crab","Paralithodes camtschaticus",69322,42,3.9,5.7,94,202101,91
60.00184,-168.6547,"P-18",20,2021,"06/24/2021 07:06:37",0.676441,0.463316,"Red King Crab","Paralithodes camtschaticus",69322,40,3.9,5,162,202101,91
59.3004,-167.9423,"N-01",20,2021,"06/22/2021 12:27:58",1.063353,0.903827,"Red King Crab","Paralithodes camtschaticus",69322,40,3.8,6.2,94,202101,92
59.31946,-167.305,"N-02",20,2021,"06/22/2021 15:29:50",0.545583,0.225821,"Red King Crab","Paralithodes camtschaticus",69322,33,4.4,5.9,94,202101,93
59.63994,-167.2475,"O-02",20,2021,"06/23/2021 07:02:36",0.311903,0.226674,"Red King Crab","Paralithodes camtschaticus",69322,31,4.6,4.7,94,202101,94
59.64727,-167.9305,"O-01",20,2021,"06/23/2021 09:51:45",0.629747,0.22491,"Red King Crab","Paralithodes camtschaticus",69322,36,4.1,5.4,94,202101,95
59.02391,-169.1856,"M-19",41,2021,"06/24/2021 17:36:34",0.289892,0.239581,"Red King Crab","Paralithodes camtschaticus",69322,54,3.1,7,162,202101,95
59.97207,-167.9843,"P-01",20,2021,"06/23/2021 12:35:08",0.01932,0.229994,"Red King Crab","Paralithodes camtschaticus",69322,26,5.1,5.2,94,202101,96
60.33135,-167.2927,"Q-02",20,2021,"06/23/2021 18:09:42",0.014004,0.205943,"Red King Crab","Paralithodes camtschaticus",69322,31,5.3,5.4,94,202101,98
60.33367,-169.2765,"Q-19",20,2021,"06/24/2021 09:48:16",0.868246,0.203814,"Red King Crab","Paralithodes camtschaticus",69322,43,2.6,5.5,94,202101,100
57.68445,-169.0365,"I-19",42,2021,"06/26/2021 07:07:34",1.462089,0.699118,"Red King Crab","Paralithodes camtschaticus",69322,69,3.6,9,162,202101,100
57.5145,-168.7603,"IH1918",42,2021,"06/26/2021 09:14:10",0.809239,0.23942,"Red King Crab","Paralithodes camtschaticus",69322,72,4.2,8.9,162,202101,101
58.01521,-169.7163,"J-20",42,2021,"06/26/2021 07:03:11",1.356052,0.44388,"Red King Crab","Paralithodes camtschaticus",69322,73,3.8,8.8,94,202101,108
57.84992,-169.3258,"JI2019",42,2021,"06/26/2021 09:28:43",2.266921,0.815439,"Red King Crab","Paralithodes camtschaticus",69322,67,3.3,8.4,94,202101,109
57.67356,-169.6725,"I-20",42,2021,"06/26/2021 12:15:32",2.350322,1.145381,"Red King Crab","Paralithodes camtschaticus",69322,71,3.9,9.1,94,202101,110
57.51226,-169.3929,"IH2019",42,2021,"06/26/2021 14:40:40",17.23667,8.440154,"Red King Crab","Paralithodes camtschaticus",69322,69,4.2,8.6,94,202101,111
57.33561,-169.6503,"H-20",42,2021,"06/27/2021 07:00:39",6.812593,3.238584,"Red King Crab","Paralithodes camtschaticus",69322,62,4.4,8.8,94,202101,112
57.18815,-169.3031,"HG2019",42,2021,"06/27/2021 09:33:25",5.097231,1.531357,"Red King Crab","Paralithodes camtschaticus",69322,73,4.1,9.2,94,202101,113
57.00174,-169.5733,"G-20",42,2021,"06/27/2021 12:23:34",2.175627,0.910304,"Red King Crab","Paralithodes camtschaticus",69322,60,5.4,8.5,94,202101,114
56.84417,-169.2831,"GF2019",32,2021,"06/27/2021 14:47:30",4.693361,1.320338,"Red King Crab","Paralithodes camtschaticus",69322,79,4.3,8.9,94,202101,115
57.10432,-170.466,"HG2221",42,2021,"06/29/2021 13:37:21",1.336816,0.425738,"Red King Crab","Paralithodes camtschaticus",69322,50,6,6.1,162,202101,115
57.47854,-170.5808,"IH2221",42,2021,"07/01/2021 07:05:42",1.106641,0.411391,"Red King Crab","Paralithodes camtschaticus",69322,75,4.4,7.6,162,202101,117
57.82272,-170.624,"JI2221",42,2021,"07/01/2021 11:19:27",0.459524,0.199706,"Red King Crab","Paralithodes camtschaticus",69322,79,3.7,8.2,162,202101,119
57.13583,-169.9095,"HG2120",42,2021,"06/29/2021 07:16:26",1.302717,0.230569,"Red King Crab","Paralithodes camtschaticus",69322,48,6,5.8,94,202101,121
57.48555,-169.9269,"IH2120",42,2021,"06/29/2021 12:32:09",10.228729,4.560289,"Red King Crab","Paralithodes camtschaticus",69322,68,4.2,8.8,94,202101,123
57.64441,-170.2821,"I-21",42,2021,"07/01/2021 07:04:05",0.462462,0.203907,"Red King Crab","Paralithodes camtschaticus",69322,72,3.9,7.8,94,202101,124
57.81698,-169.9819,"JI2120",42,2021,"07/01/2021 09:39:20",0.865672,0.210319,"Red King Crab","Paralithodes camtschaticus",69322,73,3.7,7.8,94,202101,125
57.97884,-170.3159,"J-21",42,2021,"07/01/2021 12:17:05",1.420316,0.418972,"Red King Crab","Paralithodes camtschaticus",69322,75,3.6,8.3,94,202101,126
63.31423,-167.5675,"ZZ-02",71,2021,"07/30/2021 07:34:16",0.179599,0.228497,"Red King Crab","Paralithodes camtschaticus",69322,35,2.1,5.1,94,202102,32
64.32496,-165.9937,"CC-04",71,2021,"08/02/2021 09:14:43",6.048843,12.614682,"Red King Crab","Paralithodes camtschaticus",69322,23,9.3,9.3,94,202102,35
64.01469,-166.0591,"BB-04",71,2021,"08/02/2021 12:41:14",1.991856,2.086927,"Red King Crab","Paralithodes camtschaticus",69322,23,8.3,9.6,94,202102,36
64.98869,-167.6318,"EE-02",71,2021,"08/01/2021 12:10:57",0.161083,0.494118,"Red King Crab","Paralithodes camtschaticus",69322,34,9.3,9.3,162,202102,43
64.36577,-166.8474,"CC-03",71,2021,"08/05/2021 10:00:20",0.376912,0.962123,"Red King Crab","Paralithodes camtschaticus",69322,31,5.3,7,162,202102,46
64.01449,-166.8227,"BB-03",71,2021,"08/05/2021 12:41:43",0.141582,0.234407,"Red King Crab","Paralithodes camtschaticus",69322,33,3.2,6.8,162,202102,47
63.69164,-166.7912,"AA-03",71,2021,"08/05/2021 15:07:45",0.258662,0.456999,"Red King Crab","Paralithodes camtschaticus",69322,30,4.6,5.6,162,202102,48
63.67013,-166.1382,"AA-04",71,2021,"08/05/2021 17:28:29",0.395527,0.67573,"Red King Crab","Paralithodes camtschaticus",69322,27,7.5,8.5,162,202102,49
63.66105,-165.3449,"AA-05",71,2021,"08/06/2021 07:12:27",1.265909,2.912925,"Red King Crab","Paralithodes camtschaticus",69322,19,10.6,10.8,162,202102,50
63.98058,-165.3114,"BB-05",71,2021,"08/06/2021 09:50:24",0.256244,0.511465,"Red King Crab","Paralithodes camtschaticus",69322,18,10.8,10.8,162,202102,51
64.30178,-165.3449,"CC-05",71,2021,"08/06/2021 12:25:04",1.047949,2.155719,"Red King Crab","Paralithodes camtschaticus",69322,22,10.7,11.2,162,202102,52
64.33172,-164.596,"CC-06",71,2021,"08/06/2021 15:14:34",0.248955,0.512252,"Red King Crab","Paralithodes camtschaticus",69322,18,8.5,13.4,162,202102,53
64.00063,-164.5979,"BB-06",71,2021,"08/07/2021 07:10:44",1.657111,3.644673,"Red King Crab","Paralithodes camtschaticus",69322,20,11.1,11.2,162,202102,54
64.00061,-163.8699,"BB-07",71,2021,"08/07/2021 09:31:11",4.966774,9.455781,"Red King Crab","Paralithodes camtschaticus",69322,20,8.1,11.5,162,202102,55
64.32326,-163.8534,"CC-07",71,2021,"08/07/2021 12:03:55",0.428525,1.045821,"Red King Crab","Paralithodes camtschaticus",69322,19,9.5,13.1,162,202102,56
64.24725,-163.1933,"CC-08",71,2021,"08/07/2021 14:41:58",0.122345,0.275553,"Red King Crab","Paralithodes camtschaticus",69322,21,7.7,14,162,202102,57
64.03698,-163.0712,"BB-08",71,2021,"08/07/2021 16:49:27",3.216521,8.451446,"Red King Crab","Paralithodes camtschaticus",69322,20,8.4,13.2,162,202102,58
64.34414,-162.2971,"CC-09",71,2021,"08/08/2021 07:07:28",1.284206,2.717634,"Red King Crab","Paralithodes camtschaticus",69322,18,6.3,13.8,162,202102,59
64.00951,-161.5455,"BB-10",71,2021,"08/08/2021 12:06:19",0.229616,0.243754,"Red King Crab","Paralithodes camtschaticus",69322,19,4.7,13.7,162,202102,61
63.99813,-162.2839,"BB-09",71,2021,"08/08/2021 14:28:55",0.138942,0.239556,"Red King Crab","Paralithodes camtschaticus",69322,18,5.7,13.2,162,202102,62
63.66493,-163.0271,"AA-08",71,2021,"08/09/2021 07:07:05",0.211376,0.508115,"Red King Crab","Paralithodes camtschaticus",69322,15,11.7,13.6,162,202102,63
63.31956,-166.0042,"ZZ-04",71,2021,"08/10/2021 09:49:40",0.650647,1.079733,"Red King Crab","Paralithodes camtschaticus",69322,24,9.4,9.3,162,202102,68
